TABLE 5.6.2.1 NEA Mackerel). CATCH IN NUMBER

Units  :  Thousands 
    year
age    1972   1973   1974   1975   1976   1977   1978   1979   1980   1981
  0   10707  16997  29277  36171  62510   6077  34623 114529  33101  56682
  1   34979  46267 108077  62908 282818 175220  34513 360698 411327 276229
  2   51652  74544  47410  92385 249293 328732 560738  62909 393025 502365
  3  194461 109015 155390  84509 374245 226560 449338 609522  64549 231814
  4  650980 415015 148543 265129 176793 236116 279236 385578 328206  32814
  5       0 814518 424462 164673 314261  67758 282158 250755 254172 184867
  6       0      0 673317 251420 133822 186619  78877 248099 142978 173349
  7       0      0      0 991632 379790 105004 172213  92655 145385 116328
  8       0      0      0      0 478925 229803  73933 169605  54778 125548
  9       0      0      0      0      0 236966 127975  73900 130771  41186
  10      0      0      0      0      0      0 243333 102363  39920 146186
  11      0      0      0      0      0      0      0 204291  56210  31639
  12      0      0      0      0      0      0      0      0 104927 199615
    year
age    1982   1983   1984   1985   1986   1987   1988   1989   1990   1991
  0   11180   7333 287287  81799  49983   7403  57644  65400  24246  10007
  1  213936  47914  31901 268960  58126  40126 152656  64263 140534  58459
  2  432867 668909  86064  20893 424563 156670 137635 312739 209848 212521
  3  472457 433744 682491  58346  38387 663378 190403 207689 410751 206421
  4  184581 373262 387582 445357  76545  56680 538394 167588 208146 375451
  5   26544 126533 251503 252217 364119  89003  72914 362469 156742 188623
  6  138970  20175  98063 165219 208021 244570  87323  48696 254015 129145
  7  112476  90151  22086  62363 126174 150588 201021  58116  42549 197888
  8   89672  72031  61813  19562  42569  85863 122496 111251  49698  51077
  9   88726  48668  47925  47560  13533  34795  55913  68240  85447  43415
  10  27552  49252  37482  37607  32786  19658  20710  32228  33041  70839
  11  91743  19745  30105  26965  22971  25747  13178  13904  16587  29743
  12 156121 132040  69183  97652  81153  63146  57494  35814  27905  52986
    year
age    1992   1993   1994   1995   1996   1997   1998   1999   2000   2001
  0   43447  19354  25368  14759  37956  36012  61127  67003  36345  26034
  1   83583 128144 147315  81529 119852 144390  99352  73597 102407  40315
  2  156292 210319 221489 340898 168882 186481 229767 132994 142898 158943
  3  356209 266677 306979 340215 333365 238426 264566 223639 275376 234186
  4  266591 398240 267420 275031 279182 378881 323186 261778 390858 297206
  5  306143 244285 301346 186855 177667 246781 361945 281041 295516 309937
  6  156070 255472 184925 197856  96303 135059 207619 244212 241550 231804
  7  113899 149932 189847 142342 119831  84378 118388 159019 175608 195250
  8  138458  97746 106108 113413  55812  66504  72745  86739 106291 120241
  9   51208 121400  80054  69191  59801  39450  47353  50613  52394  72205
  10  36612  38794  57622  42441  25803  26735  24386  30363  31280  42529
  11  40956  29067  20407  37960  18353  13950  16551  17048  18918  20546
  12  68205  68217  57551  39753  30648  24974  22932  32446  34202  40706
    year
age    2002   2003   2004   2005   2006   2007
  0   70409  14409   5168   5014  58294  15374
  1  222214 182121  24617  44235  69303  79398
  2   69728 265153 425834 131909 165134 189765
  3  366981  88950 499455 661629 156631 227859
  4  349853 290227 142792 289505 468403 204001
  5  262485 230568 244885 118453 194147 448612
  6  236927 180479 137998 119907  96817 200620
  7  151241 132355  83997  63297  73749  75312
  8  118814  93165  61426  38025  33234  58619
  9   79919  74779  37614  23744  18785  28301
  10  43776  45793  32816  18703  13951  16451
  11  21606  25691  15385   7863   8313  11796
  12  40260  30887  18151  10558  10071  13548


TABLE 5.6.2.2 NEA Mackerel). WEIGHTS AT AGE IN THE CATCH

Units  :  Kg 
    year
age   1972  1973  1974  1975  1976  1977  1978  1979  1980  1981  1982  1983
  7  0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421
  8  0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421
  9  0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421
  10 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421
  11 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421
  12 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421 0.421


TABLE 5.6.2.7 NEA Mackerel). FRACTION OF NATURAL MORTALITY BEFORE SPAWNING

Units  :  NA 
    year
age  1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986
  0  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  1  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  2  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  3  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  4  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  5  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  6  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  7  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  8  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  9  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  10 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  11 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  12 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
    year
age  1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001
  0  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  1  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  2  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  3  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  4  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  5  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  6  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  7  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  8  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  9  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  10 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  11 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
  12 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
    year
age  2002 2003 2004 2005 2006 2007
  0  0.35 0.35 0.35 0.35 0.35 0.35
  1  0.35 0.35 0.35 0.35 0.35 0.35
  2  0.35 0.35 0.35 0.35 0.35 0.35
  3  0.35 0.35 0.35 0.35 0.35 0.35
  4  0.35 0.35 0.35 0.35 0.35 0.35
  5  0.35 0.35 0.35 0.35 0.35 0.35
  6  0.35 0.35 0.35 0.35 0.35 0.35
  7  0.35 0.35 0.35 0.35 0.35 0.35
  8  0.35 0.35 0.35 0.35 0.35 0.35
  9  0.35 0.35 0.35 0.35 0.35 0.35
  10 0.35 0.35 0.35 0.35 0.35 0.35
  11 0.35 0.35 0.35 0.35 0.35 0.35
  12 0.35 0.35 0.35 0.35 0.35 0.35


TABLE 5.6.2.8 NEA Mackerel). SURVEY INDICES

 - Configuration

""
      min       max plusgroup   minyear   maxyear    startf      endf 
       NA        NA        NA      1972      2007        NA        NA 
Index type : biomass

 - Index Values

Units  :  NA 
     year
age   1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985
  all    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     year
age   1986 1987 1988 1989 1990 1991    1992 1993 1994    1995 1996 1997    1998
  all    0    0    0    0    0    0 3370000    0    0 2840000    0    0 3750000
     year
age   1999 2000    2001 2002 2003    2004 2005 2006    2007
  all    0    0 2900000    0    0 2750000    0    0 3260000

 - Index Variance (Inverse Weights) 

Units  :  NA 
     year
age   1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985
  all  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1
     year
age   1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999
  all  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1
     year
age   2000 2001 2002 2003 2004 2005 2006 2007
  all  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1


TABLE 5.6.2.9 NEA Mackerel). STOCK OBJECT CONFIGURATION

      min       max plusgroup   minyear   maxyear   minfbar   maxfbar 
        0        12        12      1972      2007         4         8 


TABLE 5.6.2.10 NEA Mackerel). FLICA CONFIGURATION SETTINGS

sep.2       : NA
sep.gradual : TRUE
sr          : FALSE
sr.age      : 0
lambda.age  : 0.0033333 0.033333 0.33333 0.33333 0.33333 0.33333 0.33333 0.33333 0.33333 0.33333 0.33333 0.33333 0
lambda.yr   : 1 1 1 1 1 1 1 1 1 1 1 1
lambda.sr   : 0.01
index.model : linear
index.cor   : -92559631349317830736220086604086468264682600488620284042662244
sep.nyr     : 12
sep.age     : 5
sep.sel     : 1.5


TABLE 5.6.2.11 NEA Mackerel). FLR, R SOFTWARE VERSIONS

R version 2.8.1 (2008-12-22)

Package  : FLICA
Version  : 1.4-10
Packaged : Sat Mar 21 18:30:56 2009; mpa
Built    : R 2.8.0; ; 2009-03-21 18:30:58; windows

Package  : FLAssess
Version  : 1.99-102
Packaged : Mon Mar 23 08:18:19 2009; mpa
Built    : R 2.8.0; i386-pc-mingw32; 2009-03-23 08:18:21; windows

Package  : FLCore
Version  : 3.0
Packaged : Tue Mar 10 04:42:26 2009; theussl
Built    : R 2.8.1; i386-pc-mingw32; 2009-03-10 04:42:28; windows


TABLE 5.6.2.12 NEA Mackerel). STOCK SUMMARY

Year Recruitment     TSB     SSB       Fbar Landings Landings
           Age 0                 (Ages 4-8)               SOP
                                          f   Tonnes         
1972     2125661 5319231 3945710     0.0188   361262   1.0000
1973     4770156 5215899 4014078     0.1860   570719   1.0000
1974     4006591 5096511 3844301     0.2112   607473   1.0000
1975     4926801 4913323 3575358     0.2166   784329   1.0000
1976     4948046 4629193 3246182     0.2486   828434   1.0000
1977      973253 4326013 3075474     0.1924   620016   1.0000
1978     3239264 3975816 3031314     0.1896   736519   1.0000
1979     5311747 3543248 2575831     0.2522   842739   1.0000
1980     5576192 3221689 2156208     0.2440   734950   1.0000
1981     7259058 3350903 2188521     0.2262   754045   1.0000
1982     2047300 3281357 2108359     0.2192   716987   1.0000
1983     1579830 3396171 2399143     0.2104   672283   1.0000
1984     7411989 3166893 2416119     0.2198   641928   1.0000
1985     3344031 3361115 2370526     0.2154   614371   1.0000
1986     3453388 3362094 2387462     0.2282   602201   1.0000
1987     5148832 3224616 2378741     0.2144   654992   1.0000
1988     3585748 3304776 2390887     0.2364   680491   1.0000
1989     4400475 3384739 2469149     0.1780   585920   1.0000
1990     3206044 3168286 2333321     0.1794   626107   1.0000
1991     3724106 3467394 2598267     0.2222   675665   1.0000
1992     4733756 3578699 2615327     0.2500   760690   1.0000
1993     5591156 3506003 2449077     0.3128   824568   1.0000
1994     4759308 3377440 2267075     0.3490   819087   1.0000
1995     4261347 3581131 2458290     0.3398   756277   1.0000
1996     4042465 3407790 2480955     0.2524   563472   1.0000
1997     3125055 3541565 2587748     0.2408   573029   1.0000
1998     2986243 3376638 2504910     0.2804   666316   1.0000
1999     3494438 3424727 2527891     0.2954   640309   1.0002
2000     1844362 3143042 2260938     0.3458   738606   1.0002
2001     5236954 3018661 2195728     0.3914   737463   1.0001
2002     9368840 2690213 1785198     0.4364   772905   1.0000
2003     3096612 3042584 1798707     0.4170   669600   1.0002
2004     4214693 2928358 1984080     0.3584   650221   1.0005
2005     4715282 3387432 2499192     0.2550   543486   1.0003
2006     4774485 3505760 2590009     0.2100   472652   1.0006
2007     2716164 3481608 2535373     0.2454   579379   1.0000


TABLE 5.6.2.13 NEA Mackerel). ESTIMATED FISHING MORTALITY

Units  :  f 
    year
age   1972  1973  1974  1975  1976  1977  1978  1979  1980  1981  1982  1983
  0  0.005 0.004 0.008 0.008 0.014 0.007 0.012 0.023 0.006 0.008 0.006 0.005
  1  0.007 0.028 0.029 0.020 0.075 0.046 0.046 0.152 0.104 0.064 0.038 0.030
  2  0.027 0.018 0.034 0.030 0.097 0.111 0.192 0.104 0.232 0.169 0.129 0.151
  3  0.052 0.069 0.045 0.074 0.152 0.114 0.206 0.310 0.140 0.197 0.225 0.174
  4  0.094 0.140 0.119 0.096 0.208 0.128 0.190 0.259 0.258 0.093 0.225 0.264
  5  0.000 0.154 0.197 0.178 0.149 0.109 0.210 0.247 0.257 0.214 0.096 0.225
  6  0.000 0.195 0.174 0.163 0.203 0.118 0.168 0.272 0.205 0.265 0.234 0.093
  7  0.000 0.221 0.283 0.391 0.370 0.229 0.144 0.288 0.240 0.242 0.259 0.221
  8  0.000 0.220 0.283 0.255 0.313 0.378 0.236 0.195 0.260 0.317 0.282 0.249
  9  0.000 0.230 0.296 0.266 0.224 0.238 0.353 0.370 0.214 0.300 0.365 0.230
  10 0.000 0.239 0.306 0.276 0.232 0.169 0.385 0.499 0.330 0.371 0.318 0.335
  11 0.000 0.230 0.296 0.266 0.224 0.163 0.315 0.611 0.531 0.446 0.396 0.373
  12 0.000 0.230 0.296 0.266 0.224 0.163 0.315 0.611 0.531 0.446 0.396 0.373
    year
age   1984  1985  1986  1987  1988  1989  1990  1991  1992  1993  1994  1995
  0  0.043 0.027 0.016 0.002 0.017 0.016 0.008 0.003 0.010 0.004 0.006 0.004
  1  0.026 0.049 0.023 0.015 0.038 0.023 0.041 0.023 0.029 0.035 0.034 0.022
  2  0.065 0.020 0.096 0.074 0.062 0.096 0.093 0.077 0.076 0.088 0.074 0.096
  3  0.214 0.055 0.044 0.201 0.115 0.118 0.167 0.118 0.170 0.170 0.170 0.147
  4  0.220 0.200 0.090 0.080 0.235 0.133 0.157 0.215 0.207 0.274 0.242 0.215
  5  0.269 0.206 0.236 0.135 0.134 0.232 0.168 0.198 0.257 0.281 0.325 0.252
  6  0.257 0.269 0.248 0.233 0.180 0.118 0.239 0.192 0.236 0.334 0.335 0.346
  7  0.133 0.244 0.320 0.270 0.288 0.166 0.136 0.280 0.245 0.351 0.419 0.439
  8  0.220 0.158 0.247 0.354 0.345 0.241 0.197 0.226 0.305 0.324 0.424 0.447
  9  0.246 0.248 0.148 0.310 0.387 0.311 0.279 0.250 0.349 0.450 0.451 0.511
  10 0.263 0.294 0.255 0.313 0.289 0.381 0.230 0.371 0.326 0.458 0.376 0.432
  11 0.332 0.289 0.277 0.308 0.337 0.303 0.325 0.315 0.359 0.438 0.439 0.430
  12 0.332 0.289 0.277 0.308 0.337 0.303 0.325 0.315 0.359 0.438 0.439 0.430
    year
age   1996  1997  1998  1999  2000  2001  2002  2003  2004  2005  2006  2007
  0  0.006 0.006 0.007 0.007 0.009 0.010 0.011 0.010 0.009 0.006 0.005 0.006
  1  0.023 0.022 0.025 0.027 0.031 0.035 0.039 0.037 0.032 0.023 0.019 0.022
  2  0.057 0.054 0.063 0.066 0.078 0.088 0.098 0.094 0.081 0.057 0.047 0.055
  3  0.112 0.106 0.124 0.131 0.153 0.173 0.193 0.184 0.158 0.113 0.093 0.108
  4  0.174 0.166 0.193 0.204 0.238 0.270 0.301 0.288 0.247 0.176 0.145 0.169
  5  0.212 0.202 0.235 0.248 0.290 0.328 0.366 0.350 0.301 0.214 0.176 0.206
  6  0.268 0.256 0.298 0.314 0.368 0.416 0.464 0.443 0.381 0.271 0.223 0.261
  7  0.304 0.290 0.338 0.356 0.417 0.472 0.526 0.502 0.432 0.307 0.253 0.296
  8  0.304 0.290 0.338 0.355 0.416 0.471 0.525 0.502 0.431 0.307 0.253 0.295
  9  0.317 0.303 0.353 0.371 0.435 0.492 0.549 0.524 0.450 0.320 0.264 0.309
  10 0.329 0.314 0.365 0.385 0.450 0.510 0.569 0.543 0.467 0.332 0.274 0.320
  11 0.318 0.303 0.353 0.372 0.435 0.493 0.549 0.525 0.451 0.321 0.264 0.309
  12 0.318 0.303 0.353 0.372 0.435 0.493 0.549 0.525 0.451 0.321 0.264 0.309


TABLE 5.6.2.14 NEA Mackerel). ESTIMATED POPULATION ABUNDANCE

Units  :  NA 
    year
age     1972    1973    1974    1975    1976    1977    1978    1979    1980
  0  2125661 4770156 4006591 4926801 4948046  973253 3239264 5311747 5576192
  1  5237618 1819650 4089958 3421372 4207015 4200894  832055 2755974 4465740
  2  2112699 4475641 1523318 3420122 2886509 3359120 3453429  684185 2038399
  3  4164995 1770558 3783143 1267208 2858128 2253659 2586951 2453902  530651
  4  7841134 3404720 1422977 3112236 1012440 2113792 1730049 1811201 1549320
  5        0 6146255 2546477 1087291 2433280  707974 1600857 1230865 1202687
  6        0       0 4536621 1799317  783547 1803606  546641 1117029  827711
  7        0       0       0 3281978 1316125  550682 1379660  397543  732259
  8        0       0       0       0 1910171  782400  376929 1028151  256596
  9        0       0       0       0       0 1201925  461419  256101  728118
  10       0       0       0       0       0       0  815520  279051  152247
  11       0       0       0       0       0       0       0  477464  145889
  12       0       0       0       0       0       0       0       0  272331
    year
age     1981    1982    1983    1984    1985    1986    1987    1988    1989
  0  7259058 2047300 1579830 7411989 3344031 3453388 5148832 3585748 4400475
  1  4768795 6195398 1751766 1352976 6113421 2802442 2926040 4424779 3032865
  2  3462946 3848716 5134230 1463365 1134958 5012729 2358224 2481281 3667017
  3  1391234 2515940 2912052 3800245 1179825  957507 3921449 1884663 2008186
  4   397011  983112 1728810 2105275 2640007  961442  788574 2761891 1445918
  5  1030283  311331  675569 1143169 1453773 1860513  756652  626249 1879617
  6   800331  715882  243392  464515  751604 1018101 1264858  568901  471548
  7   580234  528708  487732  190812  309211  494287  684073  862644  408902
  8   495910  391916  351149  336467  143796  208513  308955  449679  556831
  9   170246  310925  254502  235680  232464  105671  140134  186686  273991
  10  505812  108501  185751  174072  158567  156137   78431   88488  109107
  11   94191  300484   67951  114416  115198  101750  104097   49357   57036
  12  594266  511341  454409  262935  417181  359468  255303  215338  146914
    year
age     1990    1991    1992    1993    1994    1995    1996    1997    1998
  0  3206044 3724106 4733756 5591156 4759308 4261347 4042465 3125055 2986243
  1  3726918 2736997 3196093 4034116 4794414 4072863 3654096 3457575 2673681
  2  2550865 3077599 2301587 2673459 3353474 3990106 3429999 3074606 2912311
  3  2866709 2001272 2452123 1836269 2106344 2681259 3118726 2789112 2506723
  4  1536243 2087478 1531465 1781100 1333838 1529020 1993021 2400914 2158306
  5  1089438 1129710 1449644 1071685 1165149  900928 1061802 1441361 1750428
  6  1282809  792712  797952  964872  696777  724671  602788  739458 1013700
  7   360797  869385  562880  542571  594666  429033  441132  396723  492767
  8   298191  271170  565509  379227  328634  336783  238057  280112  255492
  9   376463  210704  186189  358891  236170  185027  185335  151217  180456
  10  172821  245101  141240  112997  197005  129488   95528  116142   96167
  11   64179  118211  145604   87769   61505  116405   72325   59176   73051
  12  107971  210589  242478  205984  173453  121903  120777  102504   82665
    year
age     1999    2000    2001    2002    2003    2004    2005    2006    2007
  0  3494438 1844362 5236954 9368840 3096612 4214693 4715282 4774485 2716164
  1  2552391 2985651 1573846 4463764 7976668 2637739 3595404 4032814 4087998
  2  2244013 2139363 2491203 1307833 3694331 6613189 2198454 3024599 3406216
  3  2353247 1807197 1703464 1963338 1020322 2894764 5251032 1786757 2483061
  4  1905999 1777618 1335042 1233281 1393428  730368 2126758 4038355 1401545
  5  1531004 1338279 1205478  877302  785666  899614  491069 1535654 3007238
  6  1190681 1028551  861823  747137  523588  476575  573325  341333 1108204
  7   647570  748737  613023  489329  404395  289288  280316  376415  235008
  8   302504  390498  424883  329258  248948  210592  161722  177506  251550
  9   156907  182493  221705  228336  167616  129719  117789  102446  118659
  10  109167   93168  101703  116666  113546   85404   71172   73601   67715
  11   57434   63951   51108   52569   56868   56761   46097   43957   48184
  12  112042  103827  112014  101894   80922   53566   41287   46538   54684


TABLE 5.6.2.15 NEA Mackerel). SURVIVORS AFTER TERMINAL YEAR

Units  :  NA 
    year
age     2008
  0       NA
  1  2323576
  2  3441851
  3  2774124
  4  1917456
  5  1018489
  6  2106583
  7   734787
  8   150485
  9   161135
  10   75013
  11   42329
  12   65008


TABLE 5.6.2.16 NEA Mackerel). FITTED SELECTION PATTERN

Units  :  NA 
    year
age   1996  1997  1998  1999  2000  2001  2002  2003  2004  2005  2006  2007
  0  0.030 0.030 0.030 0.030 0.030 0.030 0.030 0.030 0.030 0.030 0.030 0.030
  1  0.107 0.107 0.107 0.107 0.107 0.107 0.107 0.107 0.107 0.107 0.107 0.107
  2  0.268 0.268 0.268 0.268 0.268 0.268 0.268 0.268 0.268 0.268 0.268 0.268
  3  0.527 0.527 0.527 0.527 0.527 0.527 0.527 0.527 0.527 0.527 0.527 0.527
  4  0.822 0.822 0.822 0.822 0.822 0.822 0.822 0.822 0.822 0.822 0.822 0.822
  5  1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
  6  1.267 1.267 1.267 1.267 1.267 1.267 1.267 1.267 1.267 1.267 1.267 1.267
  7  1.436 1.436 1.436 1.436 1.436 1.436 1.436 1.436 1.436 1.436 1.436 1.436
  8  1.434 1.434 1.434 1.434 1.434 1.434 1.434 1.434 1.434 1.434 1.434 1.434
  9  1.498 1.498 1.498 1.498 1.498 1.498 1.498 1.498 1.498 1.498 1.498 1.498
  10 1.553 1.553 1.553 1.553 1.553 1.553 1.553 1.553 1.553 1.553 1.553 1.553
  11 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500
  12 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500 1.500


TABLE 5.6.2.17 NEA Mackerel). PREDICTED CATCH IN NUMBERS

Units  :  NA 
    year
age    1972   1973   1974   1975   1976   1977   1978   1979   1980   1981
  0   10707  16997  29277  36171  62510   6077  34623 114529  33101  56682
  1   34979  46267 108077  62908 282818 175220  34513 360698 411327 276229
  2   51652  74544  47410  92385 249293 328732 560738  62909 393025 502365
  3  194461 109015 155390  84509 374245 226560 449338 609522  64549 231814
  4  650980 415015 148543 265129 176793 236116 279236 385578 328206  32814
  5       0 814518 424462 164673 314261  67758 282158 250755 254172 184867
  6       0      0 673317 251420 133822 186619  78877 248099 142978 173349
  7       0      0      0 991632 379790 105004 172213  92655 145385 116328
  8       0      0      0      0 478925 229803  73933 169605  54778 125548
  9       0      0      0      0      0 236966 127975  73900 130771  41186
  10      0      0      0      0      0      0 243333 102363  39920 146186
  11      0      0      0      0      0      0      0 204291  56210  31639
  12      0      0      0      0      0      0      0      0 104927 199615
    year
age    1982   1983   1984   1985   1986   1987   1988   1989   1990   1991
  0   11180   7333 287287  81799  49983   7403  57644  65400  24246  10007
  1  213936  47914  31901 268960  58126  40126 152656  64263 140534  58459
  2  432867 668909  86064  20893 424563 156670 137635 312739 209848 212521
  3  472457 433744 682491  58346  38387 663378 190403 207689 410751 206421
  4  184581 373262 387582 445357  76545  56680 538394 167588 208146 375451
  5   26544 126533 251503 252217 364119  89003  72914 362469 156742 188623
  6  138970  20175  98063 165219 208021 244570  87323  48696 254015 129145
  7  112476  90151  22086  62363 126174 150588 201021  58116  42549 197888
  8   89672  72031  61813  19562  42569  85863 122496 111251  49698  51077
  9   88726  48668  47925  47560  13533  34795  55913  68240  85447  43415
  10  27552  49252  37482  37607  32786  19658  20710  32228  33041  70839
  11  91743  19745  30105  26965  22971  25747  13178  13904  16587  29743
  12 156121 132040  69183  97652  81153  63146  57494  35814  27905  52986
    year
age    1992   1993   1994   1995   1996   1997   1998   1999   2000   2001
  0   43447  19354  25368  14759  23529  17348  19306  23781  14686  47179
  1   83583 128144 147315  81529  76088  68691  61782  62057  84802  50502
  2  156292 210319 221489 340898 176110 150732 165636 134156 148927 195344
  3  356209 266677 306979 340215 306184 261769 271824 267831 238271 251822
  4  266591 398240 267420 275031 296312 341700 353290 326903 351179 294210
  5  306143 244285 301346 186855 188705 245409 341853 312979 314062 314625
  6  156070 255472 184925 197856 132176 155522 243579 299042 295086 273778
  7  113899 149932 189847 142342 107838  93089 131774 180836 238114 215285
  8  138458  97746 106108 113413  58135  65659  68254  84391 124066 149072
  9   51208 121400  80054  69191  46986  36807  50014  45397  60062  80498
  10  36612  38794  57622  42441  24966  29150  27461  32533  31554  37966
  11  40956  29067  20407  37960  18353  14418  20265  16632  21066  18572
  12  68205  68217  57551  39753  30648  24974  22932  32446  34202  40706
    year
age    2002   2003   2004   2005   2006   2007
  0   94058  29716  34761  27693  23132  15374
  1  159395 272433  77570  75537  69993  82797
  2  113791 307820 476264 113873 129798 170187
  3  320590 159861 394347 519949 147257 237392
  4  298709 324528 148876 318825 506491 203079
  5  250920 216347 217650  87985 230901 521117
  6  258990 175062 140788 126713  63595 237105
  7  187026 149249  94662  69059  78394  56080
  8  125730  91793  68844  39801  36929  59966
  9   90143  63923  43917  30093  22148  29370
  10  47315  44500  29746  18744  16418  17280
  11  20771  21706  19234  11788   9513  11937
  12  40260  30887  18151  10558  10071  13548


TABLE 5.6.2.18 NEA Mackerel). CATCH RESIDUALS

Units  :  Thousands NA 
    year
age    1996   1997   1998   1999   2000   2001   2002   2003   2004   2005
  0   0.478  0.730  1.153  1.036  0.906 -0.595 -0.290 -0.724 -1.906 -1.709
  1   0.454  0.743  0.475  0.171  0.189 -0.225  0.332 -0.403 -1.148 -0.535
  2  -0.042  0.213  0.327 -0.009 -0.041 -0.206 -0.490 -0.149 -0.112  0.147
  3   0.085 -0.093 -0.027 -0.180  0.145 -0.073  0.135 -0.586  0.236  0.241
  4  -0.060  0.103 -0.089 -0.222  0.107  0.010  0.158 -0.112 -0.042 -0.096
  5  -0.060  0.006  0.057 -0.108 -0.061 -0.015  0.045  0.064  0.118  0.297
  6  -0.317 -0.141 -0.160 -0.203 -0.200 -0.166 -0.089  0.030 -0.020 -0.055
  7   0.105 -0.098 -0.107 -0.129 -0.304 -0.098 -0.212 -0.120 -0.120 -0.087
  8  -0.041  0.013  0.064  0.027 -0.155 -0.215 -0.057  0.015 -0.114 -0.046
  9   0.241  0.069 -0.055  0.109 -0.137 -0.109 -0.120  0.157 -0.155 -0.237
